WJSpecID,Scientific,ScientificGenus,English,help1,help2,EnglishGenus,2010 IUCN Red List category,Taxo,BLFamilyLatin,BLFamilyEnglish,FamSequID,IOCOrder
282,Francolinus afer,Francolinus,Red-necked Spurfowl,11,#VALUE!,Spurfowl,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
286,Francolinus swainsonii,Francolinus,Swainson's Spurfowl,11,#VALUE!,Spurfowl,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
287,Francolinus erckelii,Francolinus,Erckel's Francolin,9,#VALUE!,Francolin,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
288,Francolinus ochropectus,Francolinus,Djibouti Francolin,9,#VALUE!,Francolin,CR,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
289,Francolinus castaneicollis,Francolinus,Chestnut-naped Francolin,15,#VALUE!,Francolin,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
290,Francolinus nobilis,Francolinus,Handsome Francolin,9,#VALUE!,Francolin,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
291,Francolinus jacksoni,Francolinus,Jackson's Francolin,10,#VALUE!,Francolin,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
292,Francolinus camerunensis,Francolinus,Mount Cameroon Francolin,6,15,Francolin,EN,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
293,Francolinus swierstrai,Francolinus,Swierstra's Francolin,12,#VALUE!,Francolin,EN,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
294,Perdix perdix,Perdix,Grey Partridge,5,#VALUE!,Partridge,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
295,Perdix dauurica,Perdix,Daurian Partridge,8,#VALUE!,Partridge,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
296,Perdix hodgsoniae,Perdix,Tibetan Partridge,8,#VALUE!,Partridge,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
297,Rhizothera longirostris,Rhizothera,Long-billed Partridge,12,#VALUE!,Partridge,NT,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
298,Margaroperdix madagascariensis,Margaroperdix,Madagascar Partridge,11,#VALUE!,Partridge,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
299,Melanoperdix niger,Melanoperdix,Black Partridge,6,#VALUE!,Partridge,VU,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
300,Coturnix coturnix,Coturnix,Common Quail,7,#VALUE!,Quail,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
303,Coturnix japonica,Coturnix,Japanese Quail,9,#VALUE!,Quail,NT,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
304,Coturnix pectoralis,Coturnix,Stubble Quail,8,#VALUE!,Quail,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
306,Coturnix coromandelica,Coturnix,Rain Quail,5,#VALUE!,Quail,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
307,Coturnix delegorguei,Coturnix,Harlequin Quail,10,#VALUE!,Quail,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
308,Coturnix ypsilophora,Coturnix,Brown Quail,6,#VALUE!,Quail,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
313,Coturnix chinensis,Coturnix,Blue Quail,5,#VALUE!,Quail,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
314,Anurophasis monorthonyx,Anurophasis,Snow Mountain Quail,5,14,Quail,NT,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
315,Perdicula asiatica,Perdicula,Jungle Bush-quail,7,#VALUE!,Bush-quail,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
316,Perdicula argoondah,Perdicula,Rock Bush-quail,5,#VALUE!,Bush-quail,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
317,Perdicula erythrorhyncha,Perdicula,Painted Bush-quail,8,#VALUE!,Bush-quail,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
318,Perdicula manipurensis,Perdicula,Manipur Bush-quail,8,#VALUE!,Bush-quail,VU,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
319,Xenoperdix udzungwensis,Xenoperdix,Udzungwa Forest-partridge,9,#VALUE!,Forest-partridge,EN,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
320,Arborophila torqueola,Arborophila,Hill Partridge,5,#VALUE!,Partridge,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
321,Arborophila rufogularis,Arborophila,Rufous-throated Partridge,16,#VALUE!,Partridge,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
322,Arborophila atrogularis,Arborophila,White-cheeked Partridge,14,#VALUE!,Partridge,NT,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
323,Arborophila crudigularis,Arborophila,Taiwan Partridge,7,#VALUE!,Partridge,NT,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
324,Arborophila mandellii,Arborophila,Chestnut-breasted Partridge,18,#VALUE!,Partridge,VU,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
326,Arborophila brunneopectus,Arborophila,Bar-backed Partridge,11,#VALUE!,Partridge,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
327,Arborophila rufipectus,Arborophila,Sichuan Partridge,8,#VALUE!,Partridge,EN,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
328,Arborophila orientalis,Arborophila,White-faced Partridge,12,#VALUE!,Partridge,VU,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
329,Arborophila javanica,Arborophila,Chestnut-bellied Partridge,17,#VALUE!,Partridge,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
330,Arborophila hyperythra,Arborophila,Red-breasted Partridge,13,#VALUE!,Partridge,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
331,Arborophila gingica,Arborophila,White-necklaced Partridge,16,#VALUE!,Partridge,VU,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
332,Arborophila davidi,Arborophila,Orange-necked Partridge,14,#VALUE!,Partridge,NT,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
333,Arborophila cambodiana,Arborophila,Chestnut-headed Partridge,16,#VALUE!,Partridge,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
336,Arborophila rubrirostris,Arborophila,Red-billed Partridge,11,#VALUE!,Partridge,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
337,Arborophila ardens,Arborophila,Hainan Partridge,7,#VALUE!,Partridge,VU,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
338,Arborophila chloropus,Arborophila,Scaly-breasted Partridge,15,#VALUE!,Partridge,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
340,Arborophila charltonii,Arborophila,Chestnut-necklaced Partridge,19,#VALUE!,Partridge,NT,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
341,Caloperdix oculeus,Caloperdix,Ferruginous Partridge,12,#VALUE!,Partridge,NT,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
342,Haematortyx sanguiniceps,Haematortyx,Crimson-headed Partridge,15,#VALUE!,Partridge,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
343,Rollulus rouloul,Rollulus,Crested Partridge,8,#VALUE!,Partridge,NT,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
344,Ptilopachus petrosus,Ptilopachus,Stone Partridge,6,#VALUE!,Partridge,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
345,Bambusicola fytchii,Bambusicola,Mountain Bamboo-partridge,9,#VALUE!,Bamboo-partridge,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
346,Bambusicola thoracicus,Bambusicola,Chinese Bamboo-partridge,8,#VALUE!,Bamboo-partridge,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
347,Galloperdix spadicea,Galloperdix,Red Spurfowl,4,#VALUE!,Spurfowl,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
348,Galloperdix lunulata,Galloperdix,Painted Spurfowl,8,#VALUE!,Spurfowl,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
349,Galloperdix bicalcarata,Galloperdix,Sri Lanka Spurfowl,4,10,Spurfowl,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
351,Ithaginis cruentus,Ithaginis,Blood Pheasant,6,#VALUE!,Pheasant,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
352,Tragopan melanocephalus,Tragopan,Western Tragopan,8,#VALUE!,Tragopan,VU,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
353,Tragopan satyra,Tragopan,Satyr Tragopan,6,#VALUE!,Tragopan,NT,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
354,Tragopan blythii,Tragopan,Blyth's Tragopan,8,#VALUE!,Tragopan,VU,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
355,Tragopan temminckii,Tragopan,Temminck's Tragopan,11,#VALUE!,Tragopan,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
356,Tragopan caboti,Tragopan,Cabot's Tragopan,8,#VALUE!,Tragopan,VU,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
357,Pucrasia macrolopha,Pucrasia,Koklass Pheasant,8,#VALUE!,Pheasant,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
358,Lophophorus impejanus,Lophophorus,Himalayan Monal,10,#VALUE!,Monal,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
359,Lophophorus sclateri,Lophophorus,Sclater's Monal,10,#VALUE!,Monal,VU,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
360,Lophophorus lhuysii,Lophophorus,Chinese Monal,8,#VALUE!,Monal,VU,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
362,Gallus gallus,Gallus,Red Junglefowl,4,#VALUE!,Junglefowl,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
363,Gallus sonneratii,Gallus,Grey Junglefowl,5,#VALUE!,Junglefowl,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
364,Gallus lafayetii,Gallus,Sri Lanka Junglefowl,4,10,Junglefowl,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
365,Gallus varius,Gallus,Green Junglefowl,6,#VALUE!,Junglefowl,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
366,Lophura leucomelanos,Lophura,Kalij Pheasant,6,#VALUE!,Pheasant,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
370,Lophura nycthemera,Lophura,Silver Pheasant,7,#VALUE!,Pheasant,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
372,Lophura edwardsi,Lophura,Edwards's Pheasant,10,#VALUE!,Pheasant,EN,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
374,Lophura swinhoii,Lophura,Swinhoe's Pheasant,10,#VALUE!,Pheasant,NT,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
377,Lophura inornata,Lophura,Salvadori's Pheasant,12,#VALUE!,Pheasant,VU,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
379,Lophura erythrophthalma,Lophura,Crestless Fireback,10,#VALUE!,Fireback,VU,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
380,Lophura ignita,Lophura,Crested Fireback,8,#VALUE!,Fireback,NT,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
381,Lophura diardi,Lophura,Siamese Fireback,8,#VALUE!,Fireback,NT,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
382,Lophura bulweri,Lophura,Wattled Pheasant,8,#VALUE!,Pheasant,VU,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
384,Crossoptilon crossoptilon,Crossoptilon,White Eared-pheasant,6,#VALUE!,Eared-pheasant,NT,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
385,Crossoptilon mantchuricum,Crossoptilon,Brown Eared-pheasant,6,#VALUE!,Eared-pheasant,VU,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
386,Crossoptilon auritum,Crossoptilon,Blue Eared-pheasant,5,#VALUE!,Eared-pheasant,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
387,Catreus wallichi,Catreus,Cheer Pheasant,6,#VALUE!,Pheasant,VU,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
388,Syrmaticus ellioti,Syrmaticus,Elliot's Pheasant,9,#VALUE!,Pheasant,NT,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
389,Syrmaticus humiae,Syrmaticus,Hume's Pheasant,7,#VALUE!,Pheasant,NT,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
390,Syrmaticus mikado,Syrmaticus,Mikado Pheasant,7,#VALUE!,Pheasant,NT,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
391,Syrmaticus soemmerringii,Syrmaticus,Copper Pheasant,7,#VALUE!,Pheasant,NT,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
392,Syrmaticus reevesii,Syrmaticus,Reeves's Pheasant,9,#VALUE!,Pheasant,VU,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
393,Phasianus colchicus,Phasianus,Common Pheasant,7,#VALUE!,Pheasant,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
397,Chrysolophus pictus,Chrysolophus,Golden Pheasant,7,#VALUE!,Pheasant,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
398,Chrysolophus amherstiae,Chrysolophus,Lady Amherst's Pheasant,5,15,Pheasant,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
399,Polyplectron chalcurum,Polyplectron,Bronze-tailed Peacock-pheasant,14,#VALUE!,Peacock-pheasant,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
400,Polyplectron inopinatum,Polyplectron,Mountain Peacock-pheasant,9,#VALUE!,Peacock-pheasant,VU,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
401,Polyplectron germaini,Polyplectron,Germain's Peacock-pheasant,10,#VALUE!,Peacock-pheasant,NT,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
402,Polyplectron bicalcaratum,Polyplectron,Grey Peacock-pheasant,5,#VALUE!,Peacock-pheasant,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
404,Polyplectron malacense,Polyplectron,Malayan Peacock-pheasant,8,#VALUE!,Peacock-pheasant,VU,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
406,Polyplectron schleiermacheri,Polyplectron,Bornean Peacock-pheasant,8,#VALUE!,Peacock-pheasant,EN,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
407,Polyplectron napoleonis,Polyplectron,Palawan Peacock-pheasant,8,#VALUE!,Peacock-pheasant,VU,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
408,Rheinardia ocellata,Rheinardia,Crested Argus,8,#VALUE!,Argus,NT,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
410,Argusianus argus,Argusianus,Great Argus,6,#VALUE!,Argus,NT,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
412,Afropavo congensis,Afropavo,Congo Peafowl,6,#VALUE!,Peafowl,VU,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
413,Pavo cristatus,Pavo,Indian Peafowl,7,#VALUE!,Peafowl,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
414,Pavo muticus,Pavo,Green Peafowl,6,#VALUE!,Peafowl,EN,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
415,Dendragapus falcipennis,Dendragapus,Siberian Grouse,9,#VALUE!,Grouse,NT,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
417,Dendragapus canadensis,Dendragapus,Spruce Grouse,7,#VALUE!,Grouse,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
420,Dendragapus obscurus,Dendragapus,Dusky Grouse,6,#VALUE!,Grouse,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
423,Lagopus lagopus,Lagopus,Willow Ptarmigan,7,#VALUE!,Ptarmigan,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
426,Lagopus muta,Lagopus,Rock Ptarmigan,5,#VALUE!,Ptarmigan,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
427,Lagopus leucura,Lagopus,White-tailed Ptarmigan,13,#VALUE!,Ptarmigan,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
428,Tetrao tetrix,Tetrao,Black Grouse,6,#VALUE!,Grouse,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
429,Tetrao mlokosiewiczi,Tetrao,Caucasian Grouse,10,#VALUE!,Grouse,NT,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
430,Tetrao urogallus,Tetrao,Western Capercaillie,8,#VALUE!,Capercaillie,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
431,Tetrao parvirostris,Tetrao,Black-billed Capercaillie,13,#VALUE!,Capercaillie,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
432,Bonasa bonasia,Bonasa,Hazel Grouse,6,#VALUE!,Grouse,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
433,Bonasa sewerzowi,Bonasa,Chinese Grouse,8,#VALUE!,Grouse,NT,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
434,Bonasa umbellus,Bonasa,Ruffed Grouse,7,#VALUE!,Grouse,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
435,Centrocercus urophasianus,Centrocercus,Greater Sage-grouse,8,#VALUE!,Sage-grouse,NT,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
436,Tympanuchus phasianellus,Tympanuchus,Sharp-tailed Grouse,13,#VALUE!,Grouse,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
437,Tympanuchus cupido,Tympanuchus,Greater Prairie-chicken,8,#VALUE!,Prairie-chicken,VU,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
438,Tympanuchus pallidicinctus,Tympanuchus,Lesser Prairie-chicken,7,#VALUE!,Prairie-chicken,VU,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
439,Meleagris gallopavo,Meleagris,Wild Turkey,5,#VALUE!,Turkey,LC,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
442,Meleagris ocellata,Meleagris,Ocellated Turkey,10,#VALUE!,Turkey,NT,BL3,Phasianidae,"Grouse, pheasants and partridges",11,GALLIFORMES
446,Agelastes meleagrides,Agelastes,White-breasted Guineafowl,15,#VALUE!,Guineafowl,VU,BL3,Numididae,Guineafowl,9,GALLIFORMES
447,Agelastes niger,Agelastes,Black Guineafowl,6,#VALUE!,Guineafowl,LC,BL3,Numididae,Guineafowl,9,GALLIFORMES
448,Numida meleagris,Numida,Helmeted Guineafowl,9,#VALUE!,Guineafowl,LC,BL3,Numididae,Guineafowl,9,GALLIFORMES
452,Guttera plumifera,Guttera,Plumed Guineafowl,7,#VALUE!,Guineafowl,LC,BL3,Numididae,Guineafowl,9,GALLIFORMES
453,Guttera pucherani,Guttera,Crested Guineafowl,8,#VALUE!,Guineafowl,LC,BL3,Numididae,Guineafowl,9,GALLIFORMES
456,Acryllium vulturinum,Acryllium,Vulturine Guineafowl,10,#VALUE!,Guineafowl,LC,BL3,Numididae,Guineafowl,9,GALLIFORMES
460,Dendrortyx barbatus,Dendrortyx,Bearded Wood-partridge,8,#VALUE!,Wood-partridge,VU,BL3,Odontophoridae,New World quails,10,GALLIFORMES
461,Dendrortyx macroura,Dendrortyx,Long-tailed Wood-partridge,12,#VALUE!,Wood-partridge,LC,BL3,Odontophoridae,New World quails,10,GALLIFORMES
462,Dendrortyx leucophrys,Dendrortyx,Buffy-crowned Wood-partridge,14,#VALUE!,Wood-partridge,LC,BL3,Odontophoridae,New World quails,10,GALLIFORMES
463,Oreortyx pictus,Oreortyx,Mountain Quail,9,#VALUE!,Quail,LC,BL3,Odontophoridae,New World quails,10,GALLIFORMES
464,Callipepla squamata,Callipepla,Scaled Quail,7,#VALUE!,Quail,LC,BL3,Odontophoridae,New World quails,10,GALLIFORMES
465,Callipepla douglasii,Callipepla,Elegant Quail,8,#VALUE!,Quail,LC,BL3,Odontophoridae,New World quails,10,GALLIFORMES
466,Callipepla californica,Callipepla,California Quail,11,#VALUE!,Quail,LC,BL3,Odontophoridae,New World quails,10,GALLIFORMES
467,Callipepla gambelii,Callipepla,Gambel's Quail,9,#VALUE!,Quail,LC,BL3,Odontophoridae,New World quails,10,GALLIFORMES
468,Philortyx fasciatus,Philortyx,Banded Quail,7,#VALUE!,Quail,LC,BL3,Odontophoridae,New World quails,10,GALLIFORMES
469,Colinus virginianus,Colinus,Northern Bobwhite,9,#VALUE!,Bobwhite,NT,BL3,Odontophoridae,New World quails,10,GALLIFORMES
470,Colinus nigrogularis,Colinus,Black-throated Bobwhite,15,#VALUE!,Bobwhite,LC,BL3,Odontophoridae,New World quails,10,GALLIFORMES
471,Colinus cristatus,Colinus,Crested Bobwhite,8,#VALUE!,Bobwhite,LC,BL3,Odontophoridae,New World quails,10,GALLIFORMES
474,Odontophorus gujanensis,Odontophorus,Marbled Wood-quail,8,#VALUE!,Wood-quail,LC,BL3,Odontophoridae,New World quails,10,GALLIFORMES
475,Odontophorus capueira,Odontophorus,Spot-winged Wood-quail,12,#VALUE!,Wood-quail,LC,BL3,Odontophoridae,New World quails,10,GALLIFORMES
476,Odontophorus melanotis,Odontophorus,Black-eared Wood-quail,12,#VALUE!,Wood-quail,LC,BL3,Odontophoridae,New World quails,10,GALLIFORMES
477,Odontophorus erythrops,Odontophorus,Rufous-fronted Wood-quail,15,#VALUE!,Wood-quail,LC,BL3,Odontophoridae,New World quails,10,GALLIFORMES
478,Odontophorus atrifrons,Odontophorus,Black-fronted Wood-quail,14,#VALUE!,Wood-quail,VU,BL3,Odontophoridae,New World quails,10,GALLIFORMES
479,Odontophorus hyperythrus,Odontophorus,Chestnut Wood-quail,9,#VALUE!,Wood-quail,NT,BL3,Odontophoridae,New World quails,10,GALLIFORMES
480,Odontophorus melanonotus,Odontophorus,Dark-backed Wood-quail,12,#VALUE!,Wood-quail,VU,BL3,Odontophoridae,New World quails,10,GALLIFORMES
481,Odontophorus speciosus,Odontophorus,Rufous-breasted Wood-quail,16,#VALUE!,Wood-quail,LC,BL3,Odontophoridae,New World quails,10,GALLIFORMES
482,Odontophorus dialeucos,Odontophorus,Tacarcuna Wood-quail,10,#VALUE!,Wood-quail,VU,BL3,Odontophoridae,New World quails,10,GALLIFORMES
483,Odontophorus strophium,Odontophorus,Gorgeted Wood-quail,9,#VALUE!,Wood-quail,EN,BL3,Odontophoridae,New World quails,10,GALLIFORMES
484,Odontophorus columbianus,Odontophorus,Venezuelan Wood-quail,11,#VALUE!,Wood-quail,NT,BL3,Odontophoridae,New World quails,10,GALLIFORMES
485,Odontophorus leucolaemus,Odontophorus,Black-breasted Wood-quail,15,#VALUE!,Wood-quail,LC,BL3,Odontophoridae,New World quails,10,GALLIFORMES
486,Odontophorus balliviani,Odontophorus,Stripe-faced Wood-quail,13,#VALUE!,Wood-quail,LC,BL3,Odontophoridae,New World quails,10,GALLIFORMES
487,Odontophorus stellatus,Odontophorus,Starred Wood-quail,8,#VALUE!,Wood-quail,LC,BL3,Odontophoridae,New World quails,10,GALLIFORMES
488,Odontophorus guttatus,Odontophorus,Spotted Wood-quail,8,#VALUE!,Wood-quail,LC,BL3,Odontophoridae,New World quails,10,GALLIFORMES
489,Dactylortyx thoracicus,Dactylortyx,Singing Quail,8,#VALUE!,Quail,LC,BL3,Odontophoridae,New World quails,10,GALLIFORMES
490,Cyrtonyx montezumae,Cyrtonyx,Montezuma Quail,10,#VALUE!,Quail,LC,BL3,Odontophoridae,New World quails,10,GALLIFORMES
491,Cyrtonyx ocellatus,Cyrtonyx,Ocellated Quail,10,#VALUE!,Quail,VU,BL3,Odontophoridae,New World quails,10,GALLIFORMES
492,Rhynchortyx cinctus,Rhynchortyx,Tawny-faced Quail,12,#VALUE!,Quail,LC,BL3,Odontophoridae,New World quails,10,GALLIFORMES
551,Anhima cornuta,Anhima,Horned Screamer,7,#VALUE!,Screamer,LC,BL3,Anhimidae,Screamers,12,ANSERIFORMES
552,Chauna chavaria,Chauna,Northern Screamer,9,#VALUE!,Screamer,NT,BL3,Anhimidae,Screamers,12,ANSERIFORMES
553,Chauna torquata,Chauna,Southern Screamer,9,#VALUE!,Screamer,LC,BL3,Anhimidae,Screamers,12,ANSERIFORMES
555,Anseranas semipalmata,Anseranas,Magpie Goose,7,#VALUE!,Goose,LC,BL3,Anseranatidae,Magpie Goose,13,ANSERIFORMES
558,Dendrocygna guttata,Dendrocygna,Spotted Whistling-duck,8,#VALUE!,Whistling-duck,LC,BL3,Anatidae,"Ducks, geese and swans",14,ANSERIFORMES
559,Dendrocygna eytoni,Dendrocygna,Plumed Whistling-duck,7,#VALUE!,Whistling-duck,LC,BL3,Anatidae,"Ducks, geese and swans",14,ANSERIFORMES
560,Dendrocygna bicolor,Dendrocygna,Fulvous Whistling-duck,8,#VALUE!,Whistling-duck,LC,BL3,Anatidae,"Ducks, geese and swans",14,ANSERIFORMES
563,Dendrocygna arcuata,Dendrocygna,Wandering Whistling-duck,10,#VALUE!,Whistling-duck,LC,BL3,Anatidae,"Ducks, geese and swans",14,ANSERIFORMES
564,Dendrocygna javanica,Dendrocygna,Lesser Whistling-duck,7,#VALUE!,Whistling-duck,LC,BL3,Anatidae,"Ducks, geese and swans",14,ANSERIFORMES
565,Dendrocygna viduata,Dendrocygna,White-faced Whistling-duck,12,#VALUE!,Whistling-duck,LC,BL3,Anatidae,"Ducks, geese and swans",14,ANSERIFORMES
566,Dendrocygna arborea,Dendrocygna,West Indian Whistling-duck,5,12,Whistling-duck,VU,BL3,Anatidae,"Ducks, geese and swans",14,ANSERIFORMES
